FLIGHT,FLTDATE,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY
3007420924,2024/10/17,A350,SHA,675,C,22P,P6P,1
3007420924,2024/10/17,A350,SHA,1075,C,23P,P6P,1
7474036039,2024/10/31,A350,CTU,278,C,11P,P6P,3
7474036039,2024/10/25,A350,CTU,113,C,5,BULK,3
7474036039,2024/10/25,A350,CTU,6,C,5,BULK,3
7474036039,2024/10/25,A350,CTU,82,M,5,BULK,1
7474036039,2024/10/25,A350,CTU,20,B,5,BULK,1
7474036039,2024/10/31,A350,CTU,700,C,21P,P6P,3
7474036039,2024/10/31,A350,CTU,464,C,22P,P6P,3
7474036039,2024/10/31,A350,CTU,572,C,23P,P6P,3
7474036039,2024/10/31,A350,CTU,575,C,24P,P6P,3
7474036039,2024/10/31,A350,CTU,762,C,31P,P6P,3
7474036039,2024/10/31,A350,CTU,1123,C,32P,P6P,3
7474036039,2024/10/31,A350,CTU,1230,C,41P,P6P,2
7474036039,2024/10/31,A350,CTU,1465,C,42P,P6P,2
7474036039,2024/10/31,A350,CTU,439,B,44L,LD3,1
7474036039,2024/10/31,A350,CTU,439,B,44R,LD3,1
7474036039,2024/10/31,A350,CTU,1,C,5,BULK,1
7474036039,2024/10/31,A350,CTU,20,B,5,BULK,1
1837811070,2024/10/17,A350,KMG,685,C,32P,P6P,3
1837811070,2024/10/17,A350,KMG,168,C,41P,P6P,1
1837811070,2024/10/17,A350,KMG,287,C,42P,P6P,2
1837811070,2024/10/17,A350,KMG,500,B,44L,LD3,1
1837811070,2024/10/17,A350,KMG,500,B,44R,LD3,1
1837811070,2024/10/17,A350,KMG,500,B,45L,LD3,1
1837811070,2024/10/17,A350,KMG,500,B,45R,LD3,1
1837811070,2024/10/17,A350,KMG,20,B,5,BULK,1
1837811070,2024/10/17,A350,KMG,506,C,5,BULK,2
1837811070,2024/11/5,A350,KMG,502,B,31L,LD3,1
1837811070,2024/11/5,A350,KMG,503,B,31R,LD3,1
1837811070,2024/11/5,A350,KMG,503,B,32L,LD3,1
1837811070,2024/11/5,A350,KMG,3,M,5,BULK,1
1837811070,2024/11/5,A350,KMG,20,B,5,BULK,1
6396523289,2024/10/29,A350,SZX,271,C,21P,P6P,3
3679401035,2024/11/4,A350,SHA,361,C,31P,P6P,3
3679401035,2024/11/4,A350,SHA,506,B,33L,LD3,1
3679401035,2024/11/4,A350,SHA,506,B,33R,LD3,1
3679401035,2024/11/4,A350,SHA,505,B,41L,LD3,1
3679401035,2024/11/4,A350,SHA,110,C,5,BULK,3
3679401035,2024/11/4,A350,SHA,62,M,5,BULK,1
3679401035,2024/11/4,A350,SHA,20,B,5,BULK,1
6396523289,2024/10/29,A350,SZX,567,C,22P,P6P,3
6396523289,2024/10/29,A350,SZX,621,C,23P,P6P,3
6396523289,2024/10/29,A350,SZX,1393,C,24P,P6P,3
6396523289,2024/10/29,A350,SZX,1763,C,31P,P6P,3
6396523289,2024/10/29,A350,SZX,1610,C,32P,P6P,3
6396523289,2024/10/29,A350,SZX,358,C,41,PLA,3
6396523289,2024/10/29,A350,SZX,650,B,42L,LD3,1
6396523289,2024/10/29,A350,SZX,650,B,42R,LD3,1
6396523289,2024/10/29,A350,SZX,650,B,43L,LD3,1
6396523289,2024/10/29,A350,SZX,650,B,43R,LD3,1
6396523289,2024/10/29,A350,SZX,650,B,44L,LD3,1
6396523289,2024/10/29,A350,SZX,650,B,44R,LD3,1
6396523289,2024/10/29,A350,SZX,128,C,5,BULK,3
6396523289,2024/10/29,A350,SZX,20,B,5,BULK,1
6993944765,2024/10/25,A350,SIN,20,B,5,BULK,1
6993944765,2024/10/25,A350,SIN,543,C,11,PLA,1
6993944765,2024/10/25,A350,SIN,620,B,12L,LD3,1
6993944765,2024/10/25,A350,SIN,620,B,12R,LD3,1
6993944765,2024/10/25,A350,SIN,620,B,14L,LD3,1
6993944765,2024/10/25,A350,SIN,620,B,14R,LD3,1
6993944765,2024/10/25,A350,SIN,620,B,15L,LD3,1
6993944765,2024/10/25,A350,SIN,620,B,15R,LD3,1
6993944765,2024/10/25,A350,SIN,886,C,21P,P6P,1
6993944765,2024/10/25,A350,SIN,944,C,22P,P6P,1
6993944765,2024/10/25,A350,SIN,1461,C,23P,P6P,1
6993944765,2024/10/25,A350,SIN,4075,C,24P,P6P,1
6993944765,2024/10/25,A350,SIN,2662,C,31P,P6P,1
6993944765,2024/10/25,A350,SIN,2287,C,32P,P6P,1
6993944765,2024/10/25,A350,SIN,2237,C,41P,P6P,1
6993944765,2024/10/25,A350,SIN,1949,C,42P,P6P,1
6993944765,2024/10/25,A350,SIN,708,C,44,PLA,1
6993944765,2024/10/25,A350,SIN,1630,C,45,PLA,1
6993944765,2024/10/25,A350,SIN,620,C,5,BULK,1
7474036039,2024/10/27,A350,CTU,534,C,11P,P6P,2
7474036039,2024/10/27,A350,CTU,419,C,21P,P6P,3
7474036039,2024/10/27,A350,CTU,435,C,22P,P6P,3
7474036039,2024/10/27,A350,CTU,858,C,23P,P6P,3
7474036039,2024/10/27,A350,CTU,901,C,24P,P6P,3
7474036039,2024/10/27,A350,CTU,2478,C,31P,P6P,1
7474036039,2024/10/27,A350,CTU,1385,C,32P,P6P,3
7474036039,2024/10/27,A350,CTU,506,C,41P,P6P,2
7474036039,2024/10/27,A350,CTU,502,C,42P,P6P,1
7474036039,2024/10/27,A350,CTU,324,C,44L,LD3,3
7474036039,2024/10/27,A350,CTU,387,B,44R,LD3,1
7474036039,2024/10/27,A350,CTU,387,B,45L,LD3,1
7474036039,2024/10/27,A350,CTU,387,B,45R,LD3,1
7474036039,2024/10/27,A350,CTU,20,B,5,BULK,1
6464828076,2024/10/27,A350,HGH,600,B,25L,LD3,1
6464828076,2024/10/27,A350,HGH,600,B,25R,LD3,1
6464828076,2024/10/27,A350,HGH,600,B,26L,LD3,1
6464828076,2024/10/27,A350,HGH,600,B,26R,LD3,1
6464828076,2024/10/27,A350,HGH,1734,X,31P,P6P,1
6464828076,2024/10/27,A350,HGH,701,C,32P,P6P,3
6464828076,2024/10/27,A350,HGH,74,C,5,BULK,3
6464828076,2024/10/27,A350,HGH,77,C,5,BULK,3
6464828076,2024/10/27,A350,HGH,44,M,5,BULK,1
6464828076,2024/10/27,A350,HGH,29,B,5,BULK,1
6464828076,2024/11/6,A350,HGH,394,C,21L,LD3,3
6464828076,2024/11/6,A350,HGH,183,C,22P,P6P,3
6464828076,2024/11/6,A350,HGH,849,C,23P,P6P,3
6464828076,2024/11/6,A350,HGH,338,C,24P,P6P,1
6464828076,2024/11/6,A350,HGH,100,X,31L,LD3,1
6464828076,2024/11/6,A350,HGH,100,X,31R,LD3,1
6464828076,2024/11/6,A350,HGH,100,X,32L,LD3,1
6464828076,2024/11/6,A350,HGH,100,X,32R,LD3,1
6464828076,2024/11/6,A350,HGH,100,X,33L,LD3,1
6464828076,2024/11/6,A350,HGH,100,X,33R,LD3,1
6464828076,2024/11/6,A350,HGH,433,B,41L,LD3,1
6464828076,2024/11/6,A350,HGH,433,B,41R,LD3,1
6464828076,2024/11/6,A350,HGH,434,B,42L,LD3,1
6464828076,2024/11/6,A350,HGH,14,C,5,BULK,1
6464828076,2024/11/6,A350,HGH,20,B,5,BULK,1
7692638133,2024/10/17,A350,CTU,600,B,31L,LD3,1
7692638133,2024/10/17,A350,CTU,600,B,31R,LD3,1
7692638133,2024/10/17,A350,CTU,600,B,32L,LD3,1
7692638133,2024/10/17,A350,CTU,20,B,5,BULK,1
1837811070,2024/10/17,A350,KMG,721,C,31P,P6P,2
3679401035,2024/10/16,A350,SHA,515,C,21P,P6P,3
3679401035,2024/10/16,A350,SHA,632,C,22P,P6P,3
3679401035,2024/10/16,A350,SHA,912,C,23P,P6P,3
3679401035,2024/10/27,A350,SHA,464,C,22P,P6P,1
3679401035,2024/10/27,A350,SHA,729,C,23P,P6P,3
3679401035,2024/10/27,A350,SHA,745,C,24P,P6P,3
3679401035,2024/10/27,A350,SHA,379,C,31,PLA,3
3679401035,2024/10/27,A350,SHA,479,C,32,PLA,3
3679401035,2024/10/27,A350,SHA,255,C,33L,LD3,3
3679401035,2024/10/27,A350,SHA,449,B,33R,LD3,1
3679401035,2024/10/27,A350,SHA,449,B,41L,LD3,1
3679401035,2024/10/27,A350,SHA,449,B,41R,LD3,1
3679401035,2024/10/27,A350,SHA,48,C,5,BULK,3
3679401035,2024/10/27,A350,SHA,25,M,5,BULK,1
3679401035,2024/10/27,A350,SHA,20,B,5,BULK,1
7175382297,2024/11/12,A350,CAN,888,C,23P,P6P,1
7175382297,2024/11/12,A350,CAN,930,C,24P,P6P,1
7175382297,2024/11/12,A350,CAN,658,C,31P,P6P,1
7175382297,2024/11/12,A350,CAN,434,B,33L,LD3,1
7175382297,2024/11/12,A350,CAN,434,B,33R,LD3,1
7175382297,2024/11/12,A350,CAN,435,B,41L,LD3,1
7175382297,2024/11/12,A350,CAN,435,B,41R,LD3,1
7175382297,2024/11/12,A350,CAN,20,B,5,BULK,1
1368946790,2024/11/10,A350,CTU,156,C,22L,LD3,3
1368946790,2024/11/10,A350,CTU,1309,C,23,PLA,1
1368946790,2024/11/10,A350,CTU,568,C,23P,P6P,3
1368946790,2024/11/10,A350,CTU,732,C,24P,P6P,2
1368946790,2024/11/10,A350,CTU,1613,C,31P,P6P,1
1368946790,2024/11/10,A350,CTU,1061,C,32P,P6P,1
1368946790,2024/11/10,A350,CTU,232,C,41P,P6P,1
1368946790,2024/11/10,A350,CTU,613,B,43L,LD3,1
1368946790,2024/11/10,A350,CTU,613,B,43R,LD3,1
1368946790,2024/11/10,A350,CTU,612,B,44L,LD3,1
1368946790,2024/11/10,A350,CTU,20,B,5,BULK,1
6735637899,2024/11/10,A350,CAN,1323,C,31P,P6P,3
6735637899,2024/11/10,A350,CAN,100,X,33L,LD3,1
6735637899,2024/11/10,A350,CAN,100,X,33R,LD3,1
6735637899,2024/11/10,A350,CAN,100,X,41L,LD3,1
6735637899,2024/11/10,A350,CAN,413,B,41R,LD3,1
6735637899,2024/11/10,A350,CAN,412,B,42L,LD3,1
6735637899,2024/11/10,A350,CAN,412,B,42R,LD3,1
6735637899,2024/11/10,A350,CAN,96,C,5,BULK,3
6735637899,2024/11/10,A350,CAN,34,M,5,BULK,1
6735637899,2024/11/10,A350,CAN,20,B,5,BULK,1
3679401035,2024/10/16,A350,SHA,1800,X,24P,P6P,1
3679401035,2024/10/16,A350,SHA,1459,C,31P,P6P,3
3679401035,2024/10/16,A350,SHA,964,C,32P,P6P,3
3679401035,2024/10/16,A350,SHA,136,C,41P,P6P,1
3679401035,2024/10/16,A350,SHA,183,C,43L,LD3,1
3679401035,2024/10/16,A350,SHA,573,B,43R,LD3,1
3679401035,2024/10/16,A350,SHA,574,B,44L,LD3,1
3679401035,2024/10/16,A350,SHA,573,B,44R,LD3,1
3679401035,2024/10/16,A350,SHA,12,C,5,BULK,1
3679401035,2024/10/16,A350,SHA,43,M,5,BULK,1
3679401035,2024/10/16,A350,SHA,20,B,5,BULK,1
9887599910,2024/10/19,A350,PEK,1960,C,23P,P6P,1
9887599910,2024/10/19,A350,PEK,2120,C,24P,P6P,1
9887599910,2024/10/19,A350,PEK,1510,C,31P,P6P,1
9887599910,2024/10/19,A350,PEK,1220,C,32P,P6P,1
9887599910,2024/10/19,A350,PEK,400,B,41L,LD3,1
9887599910,2024/10/19,A350,PEK,400,B,41R,LD3,1
9887599910,2024/10/19,A350,PEK,400,B,42L,LD3,1
9684559527,2024/11/13,A350,CTU,380,B,43L,LD3,1
9684559527,2024/11/13,A350,CTU,379,B,43R,LD3,1
9684559527,2024/11/13,A350,CTU,379,B,44L,LD3,1
9684559527,2024/11/13,A350,CTU,136,C,5,BULK,1
9684559527,2024/11/13,A350,CTU,20,B,5,BULK,1
1837811070,2024/11/10,A350,KMG,446,B,31L,LD3,1
1837811070,2024/11/10,A350,KMG,447,B,31R,LD3,1
1837811070,2024/11/10,A350,KMG,447,B,32L,LD3,1
1837811070,2024/11/10,A350,KMG,2,M,5,BULK,1
1837811070,2024/11/10,A350,KMG,20,B,5,BULK,1
6735637899,2024/10/15,A350,CAN,577,B,31L,LD3,1
6735637899,2024/10/15,A350,CAN,576,B,31R,LD3,1
6735637899,2024/10/15,A350,CAN,576,B,32L,LD3,1
6735637899,2024/10/15,A350,CAN,576,B,32R,LD3,1
6735637899,2024/10/15,A350,CAN,96,C,5,BULK,3
6735637899,2024/10/15,A350,CAN,83,M,5,BULK,1
6735637899,2024/10/15,A350,CAN,20,B,5,BULK,1
1712876243,2024/10/30,A350,PEK,637,C,11P,P6P,1
1712876243,2024/10/30,A350,PEK,390,B,15L,LD3,1
1712876243,2024/10/30,A350,PEK,670,C,21P,P6P,1
1712876243,2024/10/30,A350,PEK,1097,C,22P,P6P,1
1712876243,2024/10/30,A350,PEK,1532,C,23P,P6P,1
1712876243,2024/10/30,A350,PEK,1568,C,24P,P6P,1
1712876243,2024/10/30,A350,PEK,1156,C,31P,P6P,1
1712876243,2024/10/30,A350,PEK,1278,C,32P,P6P,1
1712876243,2024/10/30,A350,PEK,1255,C,41P,P6P,1
1712876243,2024/10/30,A350,PEK,1297,C,42P,P6P,1
1712876243,2024/10/30,A350,PEK,390,B,44L,LD3,1
1712876243,2024/10/30,A350,PEK,389,B,44R,LD3,1
1712876243,2024/10/30,A350,PEK,389,B,45L,LD3,1
1712876243,2024/10/30,A350,PEK,389,B,45R,LD3,1
1712876243,2024/10/30,A350,PEK,20,B,5,BULK,1
4188100296,2024/11/14,A350,PEK,500,C T,31,PLA,1
4188100296,2024/11/14,A350,PEK,605,C T,32L,LD3,1
4188100296,2024/11/14,A350,PEK,407,B T,32R,LD3,1
4188100296,2024/11/14,A350,PEK,408,B T,33L,LD3,1
4188100296,2024/11/14,A350,PEK,376,B,33R,LD3,1
4188100296,2024/11/14,A350,PEK,377,B T,41L,LD3,1
4188100296,2024/11/14,A350,PEK,376,B,41R,LD3,1
4188100296,2024/11/14,A350,PEK,376,B,42L,LD3,1
4188100296,2024/11/14,A350,PEK,12,B T,5,BULK,1
4188100296,2024/11/14,A350,PEK,114,B,5,BULK,1
9684559527,2024/10/30,A350,CTU,942,C,15L,LD3,1
9684559527,2024/10/30,A350,CTU,860,C,21P,P6P,1
9684559527,2024/10/30,A350,CTU,1196,C,22P,P6P,1
9684559527,2024/10/30,A350,CTU,1234,C,23P,P6P,1
9684559527,2024/10/30,A350,CTU,1908,C,24P,P6P,1
9684559527,2024/10/30,A350,CTU,1622,C,31P,P6P,1
9684559527,2024/10/30,A350,CTU,1394,C,32P,P6P,1
9684559527,2024/10/30,A350,CTU,1276,C,41P,P6P,1
9684559527,2024/10/30,A350,CTU,854,C,42P,P6P,1
9684559527,2024/10/30,A350,CTU,504,B,44L,LD3,1
9684559527,2024/10/30,A350,CTU,505,B,44R,LD3,1
9684559527,2024/10/30,A350,CTU,504,B,45L,LD3,1
9684559527,2024/10/30,A350,CTU,20,B,5,BULK,1
2989208775,2024/10/10,A350,CAN,595,C,11P,P6P,1
2989208775,2024/10/10,A350,CAN,660,C,13P,P6P,1
2989208775,2024/10/10,A350,CAN,755,C,21P,P6P,1
2989208775,2024/10/10,A350,CAN,790,C,22P,P6P,1
2989208775,2024/10/10,A350,CAN,800,C,23P,P6P,1
2989208775,2024/10/10,A350,CAN,945,C,24P,P6P,1
2989208775,2024/10/10,A350,CAN,2925,C,31P,P6P,1
2989208775,2024/10/10,A350,CAN,2585,C,32P,P6P,1
2989208775,2024/10/10,A350,CAN,2470,C,41P,P6P,1
2989208775,2024/10/10,A350,CAN,280,C,43L,LD3,1
7474036039,2024/11/14,A350,CTU,639,C,11P,P6P,3
7474036039,2024/11/14,A350,CTU,706,C,13P,P6P,2
7474036039,2024/11/14,A350,CTU,730,C,21P,P6P,1
7474036039,2024/11/14,A350,CTU,738,C,22P,P6P,1
7474036039,2024/11/14,A350,CTU,834,C,23P,P6P,3
7474036039,2024/11/14,A350,CTU,803,C,24P,P6P,1
7474036039,2024/11/14,A350,CTU,963,C,31P,P6P,2
7474036039,2024/11/14,A350,CTU,473,C,32P,P6P,3
7474036039,2024/11/14,A350,CTU,445,C,41P,P6P,3
7474036039,2024/11/14,A350,CTU,438,C,42P,P6P,3
7474036039,2024/11/14,A350,CTU,247,C,44L,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,44R,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,45L,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,45R,LD3,1
7474036039,2024/11/14,A350,CTU,20,B,5,BULK,1
3174363528,2024/11/9,A350,SIN,1410,C,11P,P6P,1
3174363528,2024/11/9,A350,SIN,558,B,14L,LD3,1
3174363528,2024/11/9,A350,SIN,558,B,14R,LD3,1
3174363528,2024/11/9,A350,SIN,558,B,15L,LD3,1
3174363528,2024/11/9,A350,SIN,558,B,15R,LD3,1
3174363528,2024/11/9,A350,SIN,1590,C,21P,P6P,1
3174363528,2024/11/9,A350,SIN,1490,C,22P,P6P,1
3174363528,2024/11/9,A350,SIN,1570,C,23P,P6P,1
3174363528,2024/11/9,A350,SIN,1810,C,24P,P6P,1
3174363528,2024/11/9,A350,SIN,1850,C,31P,P6P,1
3174363528,2024/11/9,A350,SIN,1860,C,32P,P6P,1
3174363528,2024/11/9,A350,SIN,1900,C,41P,P6P,1
3174363528,2024/11/9,A350,SIN,3850,C,42P,P6P,1
3174363528,2024/11/9,A350,SIN,558,B,44L,LD3,1
3174363528,2024/11/9,A350,SIN,559,B,44R,LD3,1
3174363528,2024/11/9,A350,SIN,559,B,45L,LD3,1
3174363528,2024/11/9,A350,SIN,559,B,45R,LD3,1
3174363528,2024/11/9,A350,SIN,242,C,5,BULK,1
3174363528,2024/11/9,A350,SIN,20,B,5,BULK,1
6744711310,2024/11/12,A350,PEK,392,B,44L,LD3,1
6744711310,2024/11/12,A350,PEK,392,B,44R,LD3,1
6744711310,2024/11/12,A350,PEK,392,B,45L,LD3,1
6744711310,2024/11/12,A350,PEK,392,B,45R,LD3,1
6744711310,2024/11/12,A350,PEK,30,E,5,BULK,1
2989208775,2024/10/22,A350,CAN,910,C,22P,P6P,1
2989208775,2024/10/22,A350,CAN,1200,C,23P,P6P,1
2989208775,2024/10/22,A350,CAN,2195,C,24P,P6P,1
2989208775,2024/10/22,A350,CAN,835,C,31P,P6P,1
2989208775,2024/10/22,A350,CAN,700,C,32P,P6P,1
2989208775,2024/10/22,A350,CAN,870,C,41P,P6P,1
2989208775,2024/10/22,A350,CAN,985,C,42P,P6P,1
2989208775,2024/10/22,A350,CAN,500,B,44L,LD3,1
2989208775,2024/10/22,A350,CAN,500,B,44R,LD3,1
2989208775,2024/10/22,A350,CAN,500,B,45L,LD3,1
2989208775,2024/10/22,A350,CAN,145,C,5,BULK,1
2308287884,2024/11/13,A350,FRA,1420,C,11P,P6P,1
2308287884,2024/11/13,A350,FRA,505,B,14L,LD3,1
2308287884,2024/11/13,A350,FRA,505,B,14R,LD3,1
2308287884,2024/11/13,A350,FRA,1890,C,21P,P6P,1
2308287884,2024/11/13,A350,FRA,2000,C,22P,P6P,1
2308287884,2024/11/13,A350,FRA,2540,C,23P,P6P,1
2308287884,2024/11/13,A350,FRA,2570,C,24P,P6P,1
2308287884,2024/11/13,A350,FRA,3010,C,31P,P6P,1
2308287884,2024/11/13,A350,FRA,3360,C,32P,P6P,1
2308287884,2024/11/13,A350,FRA,3010,C,41P,P6P,1
2308287884,2024/11/13,A350,FRA,3280,C,42P,P6P,1
2308287884,2024/11/13,A350,FRA,506,B,44L,LD3,1
2308287884,2024/11/13,A350,FRA,506,B,44R,LD3,1
2308287884,2024/11/13,A350,FRA,506,B,45L,LD3,1
2308287884,2024/11/13,A350,FRA,506,B,45R,LD3,1
2308287884,2024/11/13,A350,FRA,16,C,5,BULK,1
2308287884,2024/11/13,A350,FRA,20,B,5,BULK,1
2989208775,2024/10/22,A350,CAN,455,C,11,PLA,1
2989208775,2024/10/22,A350,CAN,870,C,21P,P6P,1
7474036039,2024/11/7,A350,CTU,198,C,21P,P6P,3
7474036039,2024/11/7,A350,CTU,352,C,22P,P6P,3
7474036039,2024/11/7,A350,CTU,369,C,23P,P6P,3
7474036039,2024/11/7,A350,CTU,530,C,24P,P6P,3
7474036039,2024/11/7,A350,CTU,616,C,31P,P6P,3
7474036039,2024/11/7,A350,CTU,730,C,32P,P6P,2
7474036039,2024/11/7,A350,CTU,790,C,41P,P6P,2
7474036039,2024/11/7,A350,CTU,840,C,42P,P6P,3
7474036039,2024/11/7,A350,CTU,431,B,44L,LD3,1
7474036039,2024/11/7,A350,CTU,431,B,44R,LD3,1
7474036039,2024/11/7,A350,CTU,20,B,5,BULK,1
6744711310,2024/11/5,A350,PEK,200,C,31L,LD3,1
6744711310,2024/11/5,A350,PEK,442,B,31R,LD3,1
6744711310,2024/11/5,A350,PEK,441,B,32L,LD3,1
6744711310,2024/11/5,A350,PEK,442,B,32R,LD3,1
6744711310,2024/11/5,A350,PEK,500,B,33L,LD3,1
6744711310,2024/11/5,A350,PEK,10,E,5,BULK,1
7474036039,2024/11/8,A350,CTU,314,C,21P,P6P,3
7474036039,2024/11/8,A350,CTU,577,C,22P,P6P,2
7474036039,2024/11/8,A350,CTU,661,C,23P,P6P,3
7474036039,2024/11/8,A350,CTU,722,C,24P,P6P,2
7474036039,2024/11/8,A350,CTU,766,C,31P,P6P,3
7474036039,2024/11/8,A350,CTU,1124,C,32P,P6P,3
7474036039,2024/11/8,A350,CTU,1163,C,41P,P6P,3
7474036039,2024/11/8,A350,CTU,1368,C,42P,P6P,3
7474036039,2024/11/8,A350,CTU,500,B,44L,LD3,1
7474036039,2024/11/8,A350,CTU,500,B,44R,LD3,1
7474036039,2024/11/8,A350,CTU,20,B,5,BULK,1
9684559527,2024/11/8,A350,CTU,106,C,5,BULK,1
7474036039,2024/11/14,A350,CTU,639,C,11P,P6P,3
7474036039,2024/11/14,A350,CTU,706,C,13P,P6P,2
7474036039,2024/11/14,A350,CTU,730,C,21P,P6P,1
7474036039,2024/11/14,A350,CTU,738,C,22P,P6P,1
7474036039,2024/11/14,A350,CTU,834,C,23P,P6P,3
7474036039,2024/11/14,A350,CTU,803,C,24P,P6P,1
7474036039,2024/11/14,A350,CTU,963,C,31P,P6P,2
7474036039,2024/11/14,A350,CTU,473,C,32P,P6P,3
7474036039,2024/11/14,A350,CTU,445,C,41P,P6P,3
7474036039,2024/11/14,A350,CTU,438,C,42P,P6P,3
7474036039,2024/11/14,A350,CTU,247,C,44L,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,44R,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,45L,LD3,1
7474036039,2024/11/14,A350,CTU,650,B,45R,LD3,1
7474036039,2024/11/14,A350,CTU,20,B,5,BULK,1
2628888318,2024/11/12,A350,CTU,100,X,31L,LD3,1
2628888318,2024/11/12,A350,CTU,100,X,31R,LD3,1
2628888318,2024/11/12,A350,CTU,100,X,32L,LD3,1
2628888318,2024/11/12,A350,CTU,100,X,32R,LD3,1
2628888318,2024/11/12,A350,CTU,100,X,33L,LD3,1
2628888318,2024/11/12,A350,CTU,100,X,33R,LD3,1
2628888318,2024/11/12,A350,CTU,600,B,41L,LD3,1
2628888318,2024/11/12,A350,CTU,600,B,41R,LD3,1
2628888318,2024/11/12,A350,CTU,20,B,5,BULK,1
8595353359,2024/11/14,A350,PVG,795,C,11P,P6P,1
8595353359,2024/11/14,A350,PVG,886,C,21P,P6P,1
8595353359,2024/11/14,A350,PVG,1064,C,22P,P6P,1
8595353359,2024/11/14,A350,PVG,1070,C,23P,P6P,1
8595353359,2024/11/14,A350,PVG,1390,C,24P,P6P,1
8595353359,2024/11/14,A350,PVG,1402,C,31P,P6P,1
8595353359,2024/11/14,A350,PVG,1414,C,32P,P6P,1
8595353359,2024/11/14,A350,PVG,1530,C,41P,P6P,1
8595353359,2024/11/14,A350,PVG,774,C,43,PLA,1
8595353359,2024/11/14,A350,PVG,419,B,44L,LD3,1
8595353359,2024/11/14,A350,PVG,419,B,44R,LD3,1
8595353359,2024/11/14,A350,PVG,420,B,45L,LD3,1
8595353359,2024/11/14,A350,PVG,419,B,45R,LD3,1
8595353359,2024/11/14,A350,PVG,20,B,5,BULK,1
3630129367,2024/11/9,A350,SZX,684,C,11P,P6P,3
3630129367,2024/11/9,A350,SZX,701,C,13P,P6P,3
3630129367,2024/11/9,A350,SZX,764,C,21P,P6P,3
3630129367,2024/11/9,A350,SZX,719,C,22P,P6P,3
3630129367,2024/11/9,A350,SZX,951,C,23P,P6P,3
3630129367,2024/11/9,A350,SZX,1039,C,24P,P6P,3
3630129367,2024/11/9,A350,SZX,1241,C,31P,P6P,3
3630129367,2024/11/9,A350,SZX,1270,C,32P,P6P,3
3630129367,2024/11/9,A350,SZX,1282,C,41P,P6P,3
3630129367,2024/11/9,A350,SZX,1327,C,42P,P6P,3
3630129367,2024/11/9,A350,SZX,552,C,44,PLA,3
3630129367,2024/11/9,A350,SZX,550,B,45L,LD3,1
3630129367,2024/11/9,A350,SZX,550,B,45R,LD3,1
3630129367,2024/11/9,A350,SZX,17,M,5,BULK,1
3630129367,2024/11/9,A350,SZX,20,B,5,BULK,1
6073722270,2024/11/3,A350,SHA,1421,C,31P,P6P,3
6073722270,2024/11/3,A350,SHA,862,C,32P,P6P,2
6073722270,2024/11/3,A350,SHA,100,X,41L,LD3,1
6073722270,2024/11/3,A350,SHA,100,X,41R,LD3,1
6073722270,2024/11/3,A350,SHA,441,B,42L,LD3,1
6073722270,2024/11/3,A350,SHA,441,B,42R,LD3,1
6073722270,2024/11/3,A350,SHA,441,B,43L,LD3,1
6073722270,2024/11/3,A350,SHA,441,B,43R,LD3,1
6073722270,2024/11/3,A350,SHA,20,B,5,BULK,1
6073722270,2024/11/3,A350,SHA,1,M,5,BULK,1
9684559527,2024/11/8,A350,CTU,412,C,11P,P6P,1
9684559527,2024/11/8,A350,CTU,1258,C,13P,P6P,1
9684559527,2024/11/8,A350,CTU,1080,C,21P,P6P,1
9684559527,2024/11/8,A350,CTU,1098,C,22P,P6P,1
9684559527,2024/11/8,A350,CTU,1198,C,23P,P6P,1
9684559527,2024/11/8,A350,CTU,1220,C,24P,P6P,1
9684559527,2024/11/8,A350,CTU,1382,C,31P,P6P,1
9684559527,2024/11/8,A350,CTU,1386,C,32P,P6P,1
9684559527,2024/11/8,A350,CTU,1438,C,41P,P6P,1
9684559527,2024/11/8,A350,CTU,1612,C,42P,P6P,1
9684559527,2024/11/8,A350,CTU,447,B,44L,LD3,1
9684559527,2024/11/8,A350,CTU,447,B,44R,LD3,1
9684559527,2024/11/8,A350,CTU,447,B,45L,LD3,1
9684559527,2024/11/8,A350,CTU,20,B,5,BULK,1
3907468964,2024/11/11,A350,PEK,615,C,22P,P6P,1
3907468964,2024/11/11,A350,PEK,730,X,23P,P6P,1
3907468964,2024/11/11,A350,PEK,815,X,24P,P6P,1
3907468964,2024/11/11,A350,PEK,980,C,31P,P6P,1
3907468964,2024/11/11,A350,PEK,1040,C,32P,P6P,1
3907468964,2024/11/11,A350,PEK,1740,C,41P,P6P,1
3907468964,2024/11/11,A350,PEK,500,B,43L,LD3,1
3907468964,2024/11/11,A350,PEK,500,B,43R,LD3,1
3907468964,2024/11/11,A350,PEK,500,B,44L,LD3,1
3174363528,2024/10/17,A350,SIN,459,B,45R,LD3,1
3174363528,2024/10/17,A350,SIN,586,C,5,BULK,1
3174363528,2024/10/17,A350,SIN,20,B,5,BULK,1
3174363528,2024/10/17,A350,SIN,1290,C,11P,P6P,1
3174363528,2024/10/17,A350,SIN,100,X,14L,LD3,1
3174363528,2024/10/17,A350,SIN,100,X,14R,LD3,1
