FLIGHT,FLTDATE,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY
9118238298,2024/8/17,787,PEK,461,B,11L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,11R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,12L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,12R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,13L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,13R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,14L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,14R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,15L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,15R,LD3,01
9118238298,2024/8/17,787,PEK,1680,C,21P,P6P,01
9118238298,2024/8/17,787,PEK,2550,C,22P,P6P,01
9118238298,2024/8/17,787,PEK,2605,C,23P,P6P,01
9118238298,2024/8/17,787,PEK,3395,C,31P,P6P,01
9118238298,2024/8/17,787,PEK,815,C,32P,P6P,01
9118238298,2024/8/17,787,PEK,660,C,33P,P6P,01
9118238298,2024/8/17,787,PEK,630,C,41P,P6P,01
9118238298,2024/8/17,787,PEK,475,C,42P,P6P,01
9118238298,2024/8/17,787,PEK,20,B,5,BULK,01
9118238298,2024/8/17,787,PEK,461,B,11L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,11R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,12L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,12R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,13L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,13R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,14L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,14R,LD3,01
9118238298,2024/8/17,787,PEK,460,B,15L,LD3,01
9118238298,2024/8/17,787,PEK,460,B,15R,LD3,01
9118238298,2024/8/17,787,PEK,1680,C,21P,P6P,01
9118238298,2024/8/17,787,PEK,2550,C,22P,P6P,01
9118238298,2024/8/17,787,PEK,2605,C,23P,P6P,01
9118238298,2024/8/17,787,PEK,3395,C,31P,P6P,01
9118238298,2024/8/17,787,PEK,815,C,32P,P6P,01
9118238298,2024/8/17,787,PEK,660,C,33P,P6P,01
9118238298,2024/8/17,787,PEK,630,C,41P,P6P,01
9118238298,2024/8/17,787,PEK,475,C,42P,P6P,01
9118238298,2024/8/17,787,PEK,20,B,5,BULK,01
2979559905,2024/8/17,787,CTU,444,B,11L,LD3,01
2979559905,2024/8/17,787,CTU,444,B,11R,LD3,01
2979559905,2024/8/17,787,CTU,20,B,5,BULK,01
2979559905,2024/8/17,787,CTU,444,B,11L,LD3,01
2979559905,2024/8/17,787,CTU,444,B,11R,LD3,01
2979559905,2024/8/17,787,CTU,444,B,12L,LD3,01
2979559905,2024/8/17,787,CTU,20,B,5,BULK,01
2979559905,2024/8/17,787,CTU,444,B,11L,LD3,01
2979559905,2024/8/17,787,CTU,444,B,11R,LD3,01
2979559905,2024/8/17,787,CTU,444,B,12L,LD3,01
2979559905,2024/8/17,787,CTU,27,B,5,BULK,01
1532455776,2024/8/17,787,PEK,335,C,11,PLA,01
1532455776,2024/8/17,787,PEK,278,B,12L,LD3,01
1532455776,2024/8/17,787,PEK,277,B,12R,LD3,01
1532455776,2024/8/17,787,PEK,278,B,13L,LD3,01
1532455776,2024/8/17,787,PEK,695,C,22P,P6P,01
1532455776,2024/8/17,787,PEK,1470,C,23P,P6P,01
1532455776,2024/8/17,787,PEK,70,C,5,BULK,01
5891543058,2024/8/17,787,DXB,1951,C,11P,P6P,01
5891543058,2024/8/17,787,DXB,1958,C,12P,P6P,01
5891543058,2024/8/17,787,DXB,2016,C,13P,P6P,01
5891543058,2024/8/17,787,DXB,3274,C,21P,P6P,01
5891543058,2024/8/17,787,DXB,3374,C,22P,P6P,01
5891543058,2024/8/17,787,DXB,4304,C,23P,P6P,01
5891543058,2024/8/17,787,DXB,4390,C,31P,P6P,01
5891543058,2024/8/17,787,DXB,1804,C,33,PLA,01
5891543058,2024/8/17,787,DXB,1342,C,34L,LD3,01
5891543058,2024/8/17,787,DXB,614,C,34R,LD3,01
5891543058,2024/8/17,787,DXB,663,B,41L,LD3,01
5891543058,2024/8/17,787,DXB,663,B,41R,LD3,01
5891543058,2024/8/17,787,DXB,663,B,42L,LD3,01
5891543058,2024/8/17,787,DXB,662,B,42R,LD3,01
5891543058,2024/8/17,787,DXB,662,B,43L,LD3,01
5891543058,2024/8/17,787,DXB,662,B,43R,LD3,01
5891543058,2024/8/17,787,DXB,662,B,44L,LD3,01
5891543058,2024/8/17,787,DXB,662,B,44R,LD3,01
5891543058,2024/8/17,787,DXB,20,B,5,BULK,01
5891543058,2024/8/17,787,DXB,1951,C,11P,P6P,01
5891543058,2024/8/17,787,DXB,1958,C,12P,P6P,01
5891543058,2024/8/17,787,DXB,2016,C,13P,P6P,01
5891543058,2024/8/17,787,DXB,3274,C,21P,P6P,01
5891543058,2024/8/17,787,DXB,3374,C,22P,P6P,01
5891543058,2024/8/17,787,DXB,4304,C,23P,P6P,01
5891543058,2024/8/17,787,DXB,4390,C,31P,P6P,01
5891543058,2024/8/17,787,DXB,1804,C,33,PLA,01
5891543058,2024/8/17,787,DXB,754,B,34L,LD3,01
5891543058,2024/8/17,787,DXB,754,B,34R,LD3,01
5891543058,2024/8/17,787,DXB,754,B,41L,LD3,01
5891543058,2024/8/17,787,DXB,754,B,41R,LD3,01
5891543058,2024/8/17,787,DXB,754,B,42L,LD3,01
5891543058,2024/8/17,787,DXB,754,B,42R,LD3,01
5891543058,2024/8/17,787,DXB,754,B,43L,LD3,01
5891543058,2024/8/17,787,DXB,753,B,43R,LD3,01
5891543058,2024/8/17,787,DXB,753,B,44L,LD3,01
5891543058,2024/8/17,787,DXB,753,B,44R,LD3,01
5891543058,2024/8/17,787,DXB,20,B,5,BULK,01
1036789408,2024/8/17,787,CTU,177,C,11L,LD3,01
1036789408,2024/8/17,787,CTU,408,B,11R,LD3,01
1036789408,2024/8/17,787,CTU,408,B,12L,LD3,01
1036789408,2024/8/17,787,CTU,849,C,22P,P6P,03
1036789408,2024/8/17,787,CTU,679,C,23P,P6P,03
1036789408,2024/8/17,787,CTU,20,B,5,BULK,01
9264208400,2024/8/17,787,PEK,341,B,11L,LD3,01
9264208400,2024/8/17,787,PEK,340,B,11R,LD3,01
9264208400,2024/8/17,787,PEK,341,B,12L,LD3,01
9264208400,2024/8/17,787,PEK,180,C,5,BULK,01
9510354589,2024/8/17,787,CKG,322,B,21L,LD3,01
9510354589,2024/8/17,787,CKG,323,B,22L,LD3,01
9510354589,2024/8/17,787,CKG,322,B,22R,LD3,01
9510354589,2024/8/17,787,CKG,377,C,23L,LD3,03
9510354589,2024/8/17,787,CKG,161,C,23P,P6P,03
9510354589,2024/8/17,787,CKG,146,C,23R,LD3,03
9510354589,2024/8/17,787,CKG,6,M,5,BULK,01
9510354589,2024/8/17,787,CKG,20,B,5,BULK,01
5780657284,2024/8/17,787,SIN,575,B,11L,LD3,01
5780657284,2024/8/17,787,SIN,575,B,11R,LD3,01
5780657284,2024/8/17,787,SIN,575,B,12L,LD3,01
5780657284,2024/8/17,787,SIN,575,B,12R,LD3,01
5780657284,2024/8/17,787,SIN,576,B,13L,LD3,01
5780657284,2024/8/17,787,SIN,576,B,13R,LD3,01
5780657284,2024/8/17,787,SIN,403,C,14L,LD3,01
5780657284,2024/8/17,787,SIN,576,B,14R,LD3,01
5780657284,2024/8/17,787,SIN,801,C,15,PLA,01
5780657284,2024/8/17,787,SIN,1434,C,21P,P6P,01
5780657284,2024/8/17,787,SIN,1849,C,22P,P6P,01
5780657284,2024/8/17,787,SIN,3185,C,23P,P6P,01
5780657284,2024/8/17,787,SIN,2127,C,31P,P6P,01
5780657284,2024/8/17,787,SIN,2102,C,32P,P6P,01
5780657284,2024/8/17,787,SIN,913,C,33P,P6P,01
5780657284,2024/8/17,787,SIN,771,C,41P,P6P,01
5780657284,2024/8/17,787,SIN,658,C,42P,P6P,01
5780657284,2024/8/17,787,SIN,20,B,5,BULK,01
8872528279,2024/8/17,787,PEK,1016,C,11P,P6P,01
8872528279,2024/8/17,787,PEK,2355,C,12P,P6P,01
8872528279,2024/8/17,787,PEK,2568,C,13P,P6P,01
8872528279,2024/8/17,787,PEK,2825,C,21P,P6P,01
8872528279,2024/8/17,787,PEK,2857,C,22P,P6P,01
8872528279,2024/8/17,787,PEK,3066,C,23P,P6P,01
8872528279,2024/8/17,787,PEK,3157,C,31P,P6P,01
8872528279,2024/8/17,787,PEK,3216,C,32P,P6P,01
8872528279,2024/8/17,787,PEK,3646,C,33P,P6P,01
8872528279,2024/8/17,787,PEK,457,B,42L,LD3,01
8872528279,2024/8/17,787,PEK,985,C,42P,P6P,01
8872528279,2024/8/17,787,PEK,457,B,42R,LD3,01
8872528279,2024/8/17,787,PEK,176,C,5,BULK,01
8872528279,2024/8/17,787,PEK,213,C,5,BULK,01
8872528279,2024/8/17,787,PEK,20,B,5,BULK,01
5364912963,2024/8/17,787,SHA,364,B,11L,LD3,01
5364912963,2024/8/17,787,SHA,364,B,11R,LD3,01
5364912963,2024/8/17,787,SHA,363,B,12L,LD3,01
5364912963,2024/8/17,787,SHA,811,C,23P,P6P,03
5364912963,2024/8/17,787,SHA,20,B,5,BULK,01
1090271389,2024/8/17,787,PEK,1539,C,31P,P6P,01
1090271389,2024/8/17,787,PEK,221,B,33L,LD3,01
1090271389,2024/8/17,787,PEK,221,B,33R,LD3,01
1090271389,2024/8/17,787,PEK,221,B,34L,LD3,01
1090271389,2024/8/17,787,PEK,20,B,5,BULK,01
1090271389,2024/8/17,787,PEK,234,C,5,BULK,01
8280367659,2024/8/17,787,SZX,151,C,11L,LD3,03
8280367659,2024/8/17,787,SZX,380,B,11R,LD3,01
8280367659,2024/8/17,787,SZX,380,B,12L,LD3,01
8280367659,2024/8/17,787,SZX,863,C,21P,P6P,03
8280367659,2024/8/17,787,SZX,686,C,22P,P6P,03
8280367659,2024/8/17,787,SZX,430,C,23P,P6P,03
8280367659,2024/8/17,787,SZX,20,B,5,BULK,01
3469644241,2024/8/17,787,PEK,686,C,11P,P6P,01
3469644241,2024/8/17,787,PEK,649,C,12P,P6P,01
3469644241,2024/8/17,787,PEK,2615,C,13P,P6P,01
3469644241,2024/8/17,787,PEK,2716,C,21P,P6P,01
3469644241,2024/8/17,787,PEK,2805,C,22P,P6P,01
3469644241,2024/8/17,787,PEK,3235,C,23P,P6P,01
3469644241,2024/8/17,787,PEK,1310,C,31P,P6P,01
3469644241,2024/8/17,787,PEK,1299,C,32P,P6P,01
3469644241,2024/8/17,787,PEK,858,C,33P,P6P,01
3469644241,2024/8/17,787,PEK,386,B,42L,LD3,01
3469644241,2024/8/17,787,PEK,386,B,43L,LD3,01
3469644241,2024/8/17,787,PEK,386,B,43R,LD3,01
3469644241,2024/8/17,787,PEK,765,C,44,PLA,01
3469644241,2024/8/17,787,PEK,200,M,5,BULK,01
3469644241,2024/8/17,787,PEK,208,M,5,BULK,01
3469644241,2024/8/17,787,PEK,20,B,5,BULK,01
5072039082,2024/8/18,787,BUD,101,C,11L,LD3,01
5072039082,2024/8/18,787,BUD,1102,C,11R,LD3,01
5072039082,2024/8/18,787,BUD,3241,C,13P,P6P,01
5072039082,2024/8/18,787,BUD,3370,C,21P,P6P,01
5072039082,2024/8/18,787,BUD,3572,C,22P,P6P,01
5072039082,2024/8/18,787,BUD,3629,C,23P,P6P,01
5072039082,2024/8/18,787,BUD,1868,C,31,PLA,01
5072039082,2024/8/18,787,BUD,2422,C,32,PLA,01
5072039082,2024/8/18,787,BUD,2499,C,33,PLA,01
5072039082,2024/8/18,787,BUD,650,B,34L,LD3,01
5072039082,2024/8/18,787,BUD,650,B,34R,LD3,01
5072039082,2024/8/18,787,BUD,650,B,41L,LD3,01
5072039082,2024/8/18,787,BUD,650,B,41R,LD3,01
5072039082,2024/8/18,787,BUD,650,B,42L,LD3,01
5072039082,2024/8/18,787,BUD,650,B,42R,LD3,01
5072039082,2024/8/18,787,BUD,650,B,43R,LD3,01
5072039082,2024/8/18,787,BUD,650,B,44L,LD3,01
5072039082,2024/8/18,787,BUD,650,B,44R,LD3,01
5072039082,2024/8/18,787,BUD,20,B,5,BULK,01
4491861984,2024/8/18,787,PEK,835,C,11P,P6P,01
4491861984,2024/8/18,787,PEK,840,C,12P,P6P,01
4491861984,2024/8/18,787,PEK,2215,C,13P,P6P,01
4491861984,2024/8/18,787,PEK,1415,C,21P,P6P,01
4491861984,2024/8/18,787,PEK,1600,C,22P,P6P,01
4491861984,2024/8/18,787,PEK,855,C,23P,P6P,01
4491861984,2024/8/18,787,PEK,1110,C,31,PLA,01
4491861984,2024/8/18,787,PEK,100,X,32L,LD3,01
4491861984,2024/8/18,787,PEK,100,X,32R,LD3,01
4491861984,2024/8/18,787,PEK,100,X,33L,LD3,01
4491861984,2024/8/18,787,PEK,100,X,33R,LD3,01
4491861984,2024/8/18,787,PEK,100,X,34L,LD3,01
4491861984,2024/8/18,787,PEK,100,X,34R,LD3,01
4491861984,2024/8/18,787,PEK,830,BT,42L,LD3,01
4491861984,2024/8/18,787,PEK,500,BY,42R,LD3,01
4491861984,2024/8/18,787,PEK,744,BY,43L,LD3,01
4491861984,2024/8/18,787,PEK,744,BY,43R,LD3,01
4491861984,2024/8/18,787,PEK,744,BY,44L,LD3,01
4491861984,2024/8/18,787,PEK,744,BY,44R,LD3,01
4491861984,2024/8/18,787,PEK,100,BY,5,BULK,01
4491861984,2024/8/18,787,PEK,835,C,11P,P6P,01
4491861984,2024/8/18,787,PEK,840,C,12P,P6P,01
4491861984,2024/8/18,787,PEK,2215,C,13P,P6P,01
4491861984,2024/8/18,787,PEK,1415,C,21P,P6P,01
4491861984,2024/8/18,787,PEK,1600,C,22P,P6P,01
4491861984,2024/8/18,787,PEK,855,C,23P,P6P,01
4491861984,2024/8/18,787,PEK,1110,C,31,PLA,01
5072039082,2024/8/18,787,BUD,650,B,43L,LD3,01
4991997105,2024/8/18,787,SYD,1806,C,13P,P6P,01
4991997105,2024/8/18,787,SYD,1874,C,21P,P6P,01
4991997105,2024/8/18,787,SYD,1927,C,22P,P6P,01
4991997105,2024/8/18,787,SYD,1955,C,23P,P6P,01
4991997105,2024/8/18,787,SYD,1734,C,31P,P6P,01
4991997105,2024/8/18,787,SYD,591,B,33L,LD3,01
4991997105,2024/8/18,787,SYD,591,B,33R,LD3,01
4991997105,2024/8/18,787,SYD,591,B,34L,LD3,01
4991997105,2024/8/18,787,SYD,591,B,34R,LD3,01
4991997105,2024/8/18,787,SYD,591,B,41L,LD3,01
4991997105,2024/8/18,787,SYD,591,B,41R,LD3,01
4991997105,2024/8/18,787,SYD,590,B,42L,LD3,01
4991997105,2024/8/18,787,SYD,591,B,42R,LD3,01
4991997105,2024/8/18,787,SYD,590,B,43L,LD3,01
4991997105,2024/8/18,787,SYD,590,B,43R,LD3,01
4991997105,2024/8/18,787,SYD,591,B,44L,LD3,01
4991997105,2024/8/18,787,SYD,591,B,44R,LD3,01
4991997105,2024/8/18,787,SYD,20,B,5,BULK,01
5001722717,2024/8/18,787,PEK,2175,C,11P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,700,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,31R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,100,BT,5,BULK,01
5001722717,2024/8/18,787,PEK,100,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,2175,C,11P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,700,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,31R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,100,BT,5,BULK,01
5001722717,2024/8/18,787,PEK,100,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,90,X,11L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,11R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,12L,LD3,01
5001722717,2024/8/18,787,PEK,80,X,12R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15R,LD3,01
5001722717,2024/8/18,787,PEK,2175,C,21P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,725,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,770,BY,31R,LD3,01
5001722717,2024/8/18,787,PEK,627,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,759,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,700,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,100,BT,5,BULK,01
5001722717,2024/8/18,787,PEK,100,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,90,X,11L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,11R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,12L,LD3,01
5001722717,2024/8/18,787,PEK,80,X,12R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15R,LD3,01
5001722717,2024/8/18,787,PEK,2175,C,21P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,725,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,627,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,700,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,759,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,700,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,600,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,100,BT,5,BULK,01
5001722717,2024/8/18,787,PEK,100,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,90,X,11L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,11R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,12L,LD3,01
5001722717,2024/8/18,787,PEK,80,X,12R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15R,LD3,01
5001722717,2024/8/18,787,PEK,2175,C,21P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,750,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,811,BY,31R,LD3,01
5001722717,2024/8/18,787,PEK,668,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,346,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,181,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,756,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,760,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,322,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,339,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,653,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,230,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,42,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,90,X,11L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,11R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,12L,LD3,01
5001722717,2024/8/18,787,PEK,80,X,12R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,13R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,14R,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15L,LD3,01
5001722717,2024/8/18,787,PEK,90,X,15R,LD3,01
5001722717,2024/8/18,787,PEK,2175,C,21P,P6P,01
5001722717,2024/8/18,787,PEK,900,C,22P,P6P,01
5001722717,2024/8/18,787,PEK,1230,X,23P,P6P,01
5001722717,2024/8/18,787,PEK,750,BY,31L,LD3,01
5001722717,2024/8/18,787,PEK,811,BY,31R,LD3,01
5001722717,2024/8/18,787,PEK,668,BY,32L,LD3,01
5001722717,2024/8/18,787,PEK,600,BY,32R,LD3,01
5001722717,2024/8/18,787,PEK,346,BY,33L,LD3,01
5001722717,2024/8/18,787,PEK,181,BY,33R,LD3,01
5001722717,2024/8/18,787,PEK,756,BT,34L,LD3,01
5001722717,2024/8/18,787,PEK,760,BT,34R,LD3,01
5001722717,2024/8/18,787,PEK,322,BT,41L,LD3,01
5001722717,2024/8/18,787,PEK,339,BT,41R,LD3,01
5001722717,2024/8/18,787,PEK,653,BY,42L,LD3,01
5001722717,2024/8/18,787,PEK,230,BY,42R,LD3,01
5001722717,2024/8/18,787,PEK,200,BY,5,BULK,01
5001722717,2024/8/18,787,PEK,770,BY,31R,LD3,01
5891543058,2024/8/18,787,DXB,545,B,11L,LD3,01
5891543058,2024/8/18,787,DXB,545,B,11R,LD3,01
5891543058,2024/8/18,787,DXB,545,B,12L,LD3,01
5891543058,2024/8/18,787,DXB,545,B,12R,LD3,01
5891543058,2024/8/18,787,DXB,545,B,13L,LD3,01
5891543058,2024/8/18,787,DXB,545,B,13R,LD3,01
5891543058,2024/8/18,787,DXB,546,B,14L,LD3,01
5891543058,2024/8/18,787,DXB,546,B,14R,LD3,01
5891543058,2024/8/18,787,DXB,614,C,15L,LD3,01
5891543058,2024/8/18,787,DXB,407,C,15R,LD3,01
5891543058,2024/8/18,787,DXB,2047,C,21P,P6P,01
5891543058,2024/8/18,787,DXB,2846,C,22P,P6P,01
5891543058,2024/8/18,787,DXB,3113,C,23P,P6P,01
5891543058,2024/8/18,787,DXB,3784,C,31P,P6P,01
5891543058,2024/8/18,787,DXB,3281,C,32P,P6P,01
5891543058,2024/8/18,787,DXB,3135,C,33P,P6P,01
5891543058,2024/8/18,787,DXB,1840,C,41P,P6P,01
5891543058,2024/8/18,787,DXB,1980,C,42P,P6P,01
5891543058,2024/8/18,787,DXB,87,C,5,BULK,01
5891543058,2024/8/18,787,DXB,995,C,5,BULK,01
5891543058,2024/8/18,787,DXB,20,B,5,BULK,01
9668632779,2024/8/16,787,PEK,1135,C,13P,P6P,01
9668632779,2024/8/16,787,PEK,1140,C,21P,P6P,01
9668632779,2024/8/16,787,PEK,1145,C,22P,P6P,01
9668632779,2024/8/16,787,PEK,1140,C,23P,P6P,01
9668632779,2024/8/16,787,PEK,1135,C,31P,P6P,01
9668632779,2024/8/16,787,PEK,1120,C,32P,P6P,01
9668632779,2024/8/16,787,PEK,248,B,43R,LD3,01
9668632779,2024/8/16,787,PEK,248,B,44L,LD3,01
9668632779,2024/8/16,787,PEK,248,B,44R,LD3,01
4742385241,2024/8/18,787,SZX,588,C,11,PLA,03
4742385241,2024/8/18,787,SZX,487,B,12L,LD3,01
4742385241,2024/8/18,787,SZX,487,B,12R,LD3,01
4742385241,2024/8/18,787,SZX,487,B,13L,LD3,01
4742385241,2024/8/18,787,SZX,429,C,22P,P6P,03
4742385241,2024/8/18,787,SZX,691,C,23P,P6P,03
4742385241,2024/8/18,787,SZX,56,C,5,BULK,03
4742385241,2024/8/18,787,SZX,51,M,5,BULK,01
4742385241,2024/8/18,787,SZX,20,B,5,BULK,01
9293736886,2024/8/18,787,PEK,1163,C,11P,P6P,01
9293736886,2024/8/18,787,PEK,1165,C,12P,P6P,01
9293736886,2024/8/18,787,PEK,1626,C,13P,P6P,01
9293736886,2024/8/18,787,PEK,3145,C,21P,P6P,01
9293736886,2024/8/18,787,PEK,3155,C,22P,P6P,01
9293736886,2024/8/18,787,PEK,3217,C,23P,P6P,01
9293736886,2024/8/18,787,PEK,3027,C,31P,P6P,01
9293736886,2024/8/18,787,PEK,2127,C,32P,P6P,01
9293736886,2024/8/18,787,PEK,1465,C,33P,P6P,01
9293736886,2024/8/18,787,PEK,464,B,42L,LD3,01
9293736886,2024/8/18,787,PEK,464,B,42R,LD3,01
9293736886,2024/8/18,787,PEK,100,C,43L,LD3,01
9293736886,2024/8/18,787,PEK,464,B,43R,LD3,01
9293736886,2024/8/18,787,PEK,609,C,44,PLA,01
9293736886,2024/8/18,787,PEK,20,B,5,BULK,01
9293736886,2024/8/18,787,PEK,1163,C,11P,P6P,01
9293736886,2024/8/18,787,PEK,1165,C,12P,P6P,01
9293736886,2024/8/18,787,PEK,1626,C,13P,P6P,01
9293736886,2024/8/18,787,PEK,3145,C,21P,P6P,01
9293736886,2024/8/18,787,PEK,3155,C,22P,P6P,01
9293736886,2024/8/18,787,PEK,3217,C,23P,P6P,01
9293736886,2024/8/18,787,PEK,3027,C,31P,P6P,01
